Source_ID,Platform,Raw_Text,Cleaned_Text,Timestamp,Data_Type
GRP-BILI-CM-BV1EBjMz7EXa-000810,bilibili,谷子群：1035046514,谷子群：1035046514,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000811,bilibili,想要裤子和包包[打call],想要裤子和包包[打call],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000812,bilibili,姐姐好看,姐姐好看,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000813,bilibili,这个裤子真的很可以,这个裤子真的很可以,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000814,bilibili,帽子不错，已加入购物车，裤子待定[妙啊],帽子不错，已加入购物车，裤子待定[妙啊],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000815,bilibili,男生服饰终于不是衬衫了哈。我还以为会一直敷衍下去,男生服饰终于不是衬衫了哈。我还以为会一直敷衍下去,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000816,bilibili,如果要是长裤就好了[藏狐],如果要是长裤就好了[藏狐],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000817,bilibili,好好看啊！！！,好好看啊！,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000818,bilibili,电工包[笑哭],电工包[笑哭],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000819,bilibili,太酷了叭！！！喜欢,太酷了叭！喜欢,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000820,bilibili,所以31号开售 但是618活动是不是就搞到26号[思考],所以31号开售 但是618活动是不是就搞到26号[思考],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000821,bilibili,帽子太棒了！,帽子太棒了！,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000822,bilibili,这个大包包可以装下三只阿乔[doge_金箍][doge_金箍][吃瓜],这个大包包可以装下三只阿乔[doge_金箍][doge_金箍][吃瓜],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000823,bilibili,袖套单独卖吗[笑哭]衣服不是很喜欢，鞋子很好看，就是不知道怎么搭配,袖套单独卖吗[笑哭]衣服不是很喜欢，鞋子很好看，就是不知道怎么搭配,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000824,bilibili,是这个模特姐姐！阿刃的《印象服》也是她当模特[笑哭]唉也不知道点刀还会不会有像个样的印象服了,是这个模特姐姐！阿刃的《印象服》也是她当模特[笑哭]唉也不知道点刀还会不会有像个样的印象服了,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000825,bilibili,完了 彻底完了 我的钱包又要壮烈牺牲了 老米你给我点钱吧[跪了],完了 彻底完了 我的钱包又要壮烈牺牲了 老米你给我点钱吧[跪了],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000826,bilibili,米哈游，你要抢钱哇呜呜呜[绝区零_惊吓],米哈游，你要抢钱哇呜呜呜[绝区零_惊吓],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000827,bilibili,这一次的品感觉都很不错[星星眼],这一次的品感觉都很不错[星星眼],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000828,bilibili,准备买帽子+polo+裤子,准备买帽子+polo+裤子,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000829,bilibili,我靠，第一次想买衣服，那这一套要多少米呢？[喜欢],我靠，第一次想买衣服，那这一套要多少米呢？[喜欢],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000830,bilibili,时长520诶,时长520诶,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000831,bilibili,好看,好看,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000832,bilibili,好可爱的鞋子,好可爱的鞋子,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000833,bilibili,看完之后感觉自己钱包又瘪了,看完之后感觉自己钱包又瘪了,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000834,bilibili,芙芙衣服送的。,芙芙衣服送的。,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000835,bilibili,这一套下来夺少？感觉得1000+,这一套下来夺少？感觉得1000+,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000836,bilibili,好心动这个半袖，感觉版型不错,好心动这个半袖，感觉版型不错,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000837,bilibili,滿贈還沒公佈嗎？,滿贈還沒公佈嗎？,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000838,bilibili,裤子好棒！可拆卸的！[星星眼],裤子好棒！可拆卸的！[星星眼],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000839,bilibili,d等我减完肥再买,d等我减完肥再买,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000840,bilibili,"米家鞋子都做得好好
尤其是莱欧斯利款和基尼奇款……美炸[infj表情包_惬意]",米家鞋子都做得好好 尤其是莱欧斯利款和基尼奇款……美炸[infj表情包_惬意],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000841,bilibili,更喜欢女款，可惜我是男的[笑哭],更喜欢女款，可惜我是男的[笑哭],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000842,bilibili,准备买帽子、可拆卸半袖和牛仔裤[打call],准备买帽子、可拆卸半袖和牛仔裤[打call],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000843,bilibili,裙子和帽子太好看了,裙子和帽子太好看了,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000844,bilibili,能赶上618吗，只买帽子和这期活动谷（不知道会不会出）不知道能减多少,能赶上618吗，只买帽子和这期活动谷（不知道会不会出）不知道能减多少,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000845,bilibili,鞋帽真的动心了！那个包包感觉短旅是可以的,鞋帽真的动心了！那个包包感觉短旅是可以的,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000846,bilibili,那個半拉鏈t恤男的可以穿嗎？,那個半拉鏈t恤男的可以穿嗎？,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000847,bilibili,现在只想买帽子，那个长裤，POLO衫和风扇，其他设计槽点好多[笑哭],现在只想买帽子，那个长裤，POLO衫和风扇，其他设计槽点好多[笑哭],,comment
GRP-BILI-CM-BV1EBjMz7EXa-000848,bilibili,这个包装个ipad可以吗[笑哭]够不够长啊,这个包装个ipad可以吗[笑哭]够不够长啊,,comment
GRP-BILI-CM-BV1EBjMz7EXa-000849,bilibili,太好看了啊啊啊，好帅 又帅又好看,太好看了啊啊啊，好帅 又帅又好看,,comment
GRP-BILI-CM-BV1UX4y117Em-000850,bilibili,"【下期视频】
下期做女装，大伙把想看的品牌和品类发到评论区，谢谢。

【品牌名】
看评论好多朋友都在质问为什么国产品牌起英文名，或许有以下几种原因：
1.注册--中文名字注册基本过不了，从提交-初审-终审-公示快则3个月，慢则9个月，几轮下来，可能店都开好了品牌名还没下来。尽管多数人会同时注册多个，但中文通过的可能性极低。品牌名注册不了，后期受影响的事情太多。
2.洋气--以前英文的名字容易蒙人，现在我感觉中文更高大上；
3.国际化--对部分品牌而言，这是比较实际的原因；
4.设计--英文字母在图案印花、平面设计时，的确比中文更容易。",【下期视频】 下期做女装，大伙把想看的品牌和品类发到评论区，谢谢。 【品牌名】 看评论好多朋友都在质问为什么国产品牌起英文名，或许有以下几种原因： 1.注册--中文名字注册基本过不了，从提交-初审-终审-公示快则3个月，慢则9个月，几轮下来，可能店都开好了品牌名还没下来。尽管多数人会同时注册多个，但中文通过的可能性极低。品牌名注册不了，后期受影响的事情太多。 2.洋气--以前英文的名字容易蒙人，现在我感觉中文更高大上； 3.国际化--对部分品牌而言，这是比较实际的原因； 4.设计--英文字母在图案印花、平面设计时，的确比中文更容易。,,comment
GRP-BILI-CM-BV1UX4y117Em-000851,bilibili,梅老板做夏日麻料衬衫吧，我会买,梅老板做夏日麻料衬衫吧，我会买,,comment
GRP-BILI-CM-BV1UX4y117Em-000852,bilibili,Hamcus 都做了，必须投币了，期待以后做Acronym,Hamcus 都做了，必须投币了，期待以后做Acronym,,comment
GRP-BILI-CM-BV1UX4y117Em-000853,bilibili,"STRL在国机圈算二线吧。
一线除了湾湾的吉丰重工，就是城市机能的REINDEE LUSION、前几年就开始转型的共生效应、这两年也逐步转黑暗先锋的Nosucism了。
其他诸如PUPIL TRAVEL、WHYWORKS、CATSSTAC、SILENSTORM感觉和STRL 拉不开差距。",STRL在国机圈算二线吧。 一线除了湾湾的吉丰重工，就是城市机能的REINDEE LUSION、前几年就开始转型的共生效应、这两年也逐步转黑暗先锋的Nosucism了。 其他诸如PUPIL TRAVEL、WHYWORKS、CATSSTAC、SILENSTORM感觉和STRL 拉不开差距。,,comment
GRP-BILI-CM-BV1UX4y117Em-000854,bilibili,老板，讲讲motivmfg吧,老板，讲讲motivmfg吧,,comment
GRP-BILI-CM-BV1UX4y117Em-000855,bilibili,梅老板能不能评一下rocksteady，common divisor[doge],梅老板能不能评一下rocksteady，common divisor[doge],,comment
GRP-BILI-CM-BV1UX4y117Em-000856,bilibili,"老实说，作为hamcus忠实买家，点开视频看到up本来是没什么兴趣看完的。。。
然后看完之后，对up表示失敬！说的非常中肯，确实是很有东西的up！
点赞投币，以示敬意！",老实说，作为hamcus忠实买家，点开视频看到up本来是没什么兴趣看完的。 然后看完之后，对up表示失敬！说的非常中肯，确实是很有东西的up！ 点赞投币，以示敬意！,,comment
GRP-BILI-CM-BV1UX4y117Em-000857,bilibili,梅老板要不干脆做成一个系列算了，国潮 日潮 韩潮  美潮 其他国家的up品牌测评也可以做一做,梅老板要不干脆做成一个系列算了，国潮 日潮 韩潮 美潮 其他国家的up品牌测评也可以做一做,,comment
GRP-BILI-CM-BV1UX4y117Em-000858,bilibili,hamcus的衣服需要自己研究搭配，按照官网一套搭根本穿不出去，社死。我官网买了一些，海鲜市场淘了一些，有些到手后实在没有勇气穿出去。,hamcus的衣服需要自己研究搭配，按照官网一套搭根本穿不出去，社死。我官网买了一些，海鲜市场淘了一些，有些到手后实在没有勇气穿出去。,,comment
GRP-BILI-CM-BV1UX4y117Em-000859,bilibili,期待再测一些up主品牌，sod线上商店、D5OVE、ESOTERIC THING、芸蚁、凌鸦、demavie、Retro 21,期待再测一些up主品牌，sod线上商店、D5OVE、ESOTERIC THING、芸蚁、凌鸦、demavie、Retro 21,,comment
GRP-BILI-CM-BV1UX4y117Em-000860,bilibili,第二件很心动，看了价格1480，打扰。。。,第二件很心动，看了价格1480，打扰。,,comment
GRP-BILI-CM-BV1UX4y117Em-000861,bilibili,taciturnli都有了，motivmfg还会远吗[doge],taciturnli都有了，motivmfg还会远吗[doge],,comment
GRP-BILI-CM-BV1UX4y117Em-000862,bilibili,Up主真的牛，Taciturnli一个不为人称道的特点就是领座（领深）偏低，脖颈处比较从容；这几年功能性面料产品多了点，跟以前的轻复古稍微有点偏差。如果对这个品牌感兴趣的朋友，可以从他们家丹宁、灯芯绒、麂皮三个面料的单品入手，夹克外套、裤装、长袖衬衫都推荐，但像短袖、毛圈布针织打底衫、小配件这些需要成为真爱粉之后再消费会好一些[歪嘴],Up主真的牛，Taciturnli一个不为人称道的特点就是领座（领深）偏低，脖颈处比较从容；这几年功能性面料产品多了点，跟以前的轻复古稍微有点偏差。如果对这个品牌感兴趣的朋友，可以从他们家丹宁、灯芯绒、麂皮三个面料的单品入手，夹克外套、裤装、长袖衬衫都推荐，但像短袖、毛圈布针织打底衫、小配件这些需要成为真爱粉之后再消费会好一些[歪嘴],,comment
GRP-BILI-CM-BV1UX4y117Em-000863,bilibili,taciturnli我有1个tee，1条牛仔裤和1件牛仔衣，如果说一般国产品牌1分钱1分货，他家就是5分钱10分货，绝对物超所值,taciturnli我有1个tee，1条牛仔裤和1件牛仔衣，如果说一般国产品牌1分钱1分货，他家就是5分钱10分货，绝对物超所值,,comment
GRP-BILI-CM-BV1UX4y117Em-000864,bilibili,看了一下 这是真滴贵[笑哭],看了一下 这是真滴贵[笑哭],,comment
GRP-BILI-CM-BV1UX4y117Em-000865,bilibili,"来点个人的废土科普：
首先要定义废土是什么？
“废土，指因战乱、疾病、自然灾害等原因而由适宜变为不适宜人类（或其他生物）居住的一种地貌。”（萌娘百科——废土）
“废土题材是一种在小说、游戏和电影中使用的艺术题材。该题材作品通常以人类生存的环境受到严重破坏（比如全球核弹、生化危机、天体碰撞等等）为背景，以作为幸存者的主人公在残酷却又真实的恶劣环境中的挣扎求存为故事情节”（百度百科——废土）
以上的定义都正确，但不完全；大多数人对废土的理解也是如此
公认的，争议最小的一点是：废土是灾难，末日等的延申（如核战争，外星人入侵，全球丧尸等）
灾难（方便描述，简称灾难）发生的前，发生时，发生后；人类社会秩序发生崩坏，人口十不存一，短期内无重建希望等，则将其视为废土（如：未来水世界，雪国列车等）倘若社会秩序没有崩坏，则不为废土，仅为灾难（如：流浪地球，星际穿越等）（当然，具体怎么划分是单纯的灾难还是灾难之后接着就是废土则待定（人话：我暂时没想到严谨的定义方式））
为此，我个人将其废土划分为“前废土”和“后废土”
前废土是指灾难刚发生时，人类文明退化，所有人只想着怎么活下去（你问有别的想法的？死在灾难里了）则为前废土（例如：辐射60秒生存，终结者系列等）（PS：不严谨的讲，二战时也算）
后废土指灾难发生完毕，暂时不愁吃喝，有体力和时间有点别的想法了，或者新世界，新秩序（列如：未来水世界，雪国列车，地铁2033等）",来点个人的废土科普： 首先要定义废土是什么？ “废土，指因战乱、疾病、自然灾害等原因而由适宜变为不适宜人类（或其他生物）居住的一种地貌。”（萌娘百科——废土） “废土题材是一种在小说、游戏和电影中使用的艺术题材。该题材作品通常以人类生存的环境受到严重破坏（比如全球核弹、生化危机、天体碰撞等等）为背景，以作为幸存者的主人公在残酷却又真实的恶劣环境中的挣扎求存为故事情节”（百度百科——废土） 以上的定义都正确，但不完全；大多数人对废土的理解也是如此 公认的，争议最小的一点是：废土是灾难，末日等的延申（如核战争，外星人入侵，全球丧尸等） 灾难（方便描述，简称灾难）发生的前，发生时，发生后；人类社会秩序发生崩坏，人口十不存一，短期内无重建希望等，则将其视为废土（如：未来水世界，雪国列车等）倘若社会秩序没有崩坏，则不为废土，仅为灾难（如：流浪地球，星际穿越等）（当然，具体怎么划分是单纯的灾难还是灾难之后接着就是废土则待定（人话：我暂时没想到严谨的定义方式）） 为此，我个人将其废土划分为“前废土”和“后废土” 前废土是指灾难刚发生时，人类文明退化，所有人只想着怎么活下去（你问有别的想法的？死在灾难里了）则为前废土（例如：辐射60秒生存，终结者系列等）（PS：不严谨的讲，二战时也算） 后废土指灾难发生完毕，暂时不愁吃喝，有体力和时间有点别的想法了，或者新世界，新秩序（列如：未来水世界，雪国列车，地铁2033等）,,comment
GRP-BILI-CM-BV1UX4y117Em-000866,bilibili,梅老板 有没有平价一点的推荐啊 工资都没5k 买不起啊,梅老板 有没有平价一点的推荐啊 工资都没5k 买不起啊,,comment
GRP-BILI-CM-BV1UX4y117Em-000867,bilibili,想看梅老板的夏季：牛仔裤、休闲裤、工装裤推荐,想看梅老板的夏季：牛仔裤、休闲裤、工装裤推荐,,comment
GRP-BILI-CM-BV1UX4y117Em-000868,bilibili,强烈建议梅老板出一条日常穿着的短裤,强烈建议梅老板出一条日常穿着的短裤,,comment
GRP-BILI-CM-BV1UX4y117Em-000869,bilibili,我秋冬就是日常穿hamcus的，其实不要去选择那些特殊工艺的配色，选择他家深蓝墨绿黑色之类的款式，就没什么毛病,我秋冬就是日常穿hamcus的，其实不要去选择那些特殊工艺的配色，选择他家深蓝墨绿黑色之类的款式，就没什么毛病,,comment
GRP-BILI-CM-BV1UX4y117Em-000870,bilibili,最贵的乞丐装,最贵的乞丐装,,comment
GRP-BILI-CM-BV1UX4y117Em-000871,bilibili,不太喜欢衬衣有胸前纽扣的，磨蹭咪咪，而且放东西也是磨蹭咪咪，所以最好胸前没口袋,不太喜欢衬衣有胸前纽扣的，磨蹭咪咪，而且放东西也是磨蹭咪咪，所以最好胸前没口袋,,comment
GRP-BILI-CM-BV1UX4y117Em-000872,bilibili,1977/ess算潮牌吗，貌似很贵…,1977/ess算潮牌吗，貌似很贵…,,comment
GRP-BILI-CM-BV1UX4y117Em-000873,bilibili,能再出一期国内品牌嘛，想看airlolls、lolls、simple project，这三个品牌我买的比较多，但是simple project卖的越来越贵，用料感觉还变差了,能再出一期国内品牌嘛，想看airlolls、lolls、simple project，这三个品牌我买的比较多，但是simple project卖的越来越贵，用料感觉还变差了,,comment
GRP-BILI-CM-BV1UX4y117Em-000874,bilibili,好！,好！,,comment
GRP-BILI-CM-BV1UX4y117Em-000875,bilibili,梅老板，讲点有性价比的牌子，穷人买不起[委屈][委屈],梅老板，讲点有性价比的牌子，穷人买不起[委屈][委屈],,comment
GRP-BILI-CM-BV1UX4y117Em-000876,bilibili,已三连，希望梅老板多出这类节目。版型做工用料这些还真是内行看门道 外行看热闹，有概念又注重细节的品牌一定是想好好做这件事，希望有更多好的品牌被看见[脱单doge][脱单doge],已三连，希望梅老板多出这类节目。版型做工用料这些还真是内行看门道 外行看热闹，有概念又注重细节的品牌一定是想好好做这件事，希望有更多好的品牌被看见[脱单doge][脱单doge],,comment
GRP-BILI-CM-BV1UX4y117Em-000877,bilibili,能看下女装洛可可LOCOCO吗？网上不是很有名，我在他家线下店买了好多，换季都会去，但是感觉价格略贵，不过网店过季款几乎骨折。想听up分析下面料和款式，值得他的价格吗,能看下女装洛可可LOCOCO吗？网上不是很有名，我在他家线下店买了好多，换季都会去，但是感觉价格略贵，不过网店过季款几乎骨折。想听up分析下面料和款式，值得他的价格吗,,comment
GRP-BILI-CM-BV1UX4y117Em-000878,bilibili,感谢大佬，正准备买几条这裤子不同颜色，避坑了,感谢大佬，正准备买几条这裤子不同颜色，避坑了,,comment
GRP-BILI-CM-BV1UX4y117Em-000879,bilibili,common scents[脱单doge],common scents[脱单doge],,comment
GRP-BILI-CM-BV1UX4y117Em-000880,bilibili,求一期健身品牌,求一期健身品牌,,comment
GRP-BILI-CM-BV1UX4y117Em-000881,bilibili,哪期讲讲cos arket,哪期讲讲cos arket,,comment
GRP-BILI-CM-BV1UX4y117Em-000882,bilibili,"最近迷veilance，搜视频的时候搜到veilance那期，感觉讲的非常棒
hamcus之前买过一件卫衣，感觉作为时装品牌hamcus的剪裁版型以及面料辅料已经非常不错了👍up讲的也很细节，感觉学到了很多东西
想听up讲讲tilak的支线poutnik，作为之前acronym的代工厂，tilak被人称为捷克始祖鸟，他家的城市机能支线poutnik是由acr设计师团队设计的，虽然看起来是对标veilance但是实际上做工的方向和设计的思路还是不太一样的，也是个很有意思的牌子，先许个愿万一有了呢[脱单doge]",最近迷veilance，搜视频的时候搜到veilance那期，感觉讲的非常棒 hamcus之前买过一件卫衣，感觉作为时装品牌hamcus的剪裁版型以及面料辅料已经非常不错了 up讲的也很细节，感觉学到了很多东西 想听up讲讲tilak的支线poutnik，作为之前acronym的代工厂，tilak被人称为捷克始祖鸟，他家的城市机能支线poutnik是由acr设计师团队设计的，虽然看起来是对标veilance但是实际上做工的方向和设计的思路还是不太一样的，也是个很有意思的牌子，先许个愿万一有了呢[脱单doge],,comment
GRP-BILI-CM-BV1UX4y117Em-000883,bilibili,戎美,戎美,,comment
GRP-BILI-CM-BV1UX4y117Em-000884,bilibili,acr 来一期,acr 来一期,,comment
GRP-BILI-CM-BV1UX4y117Em-000885,bilibili,来一期高端牛仔裤,来一期高端牛仔裤,,comment
GRP-BILI-CM-BV1UX4y117Em-000886,bilibili,求测b7！,求测b7！,,comment
GRP-BILI-CM-BV1UX4y117Em-000887,bilibili,去年做了t恤横评，今年想看同样类型的 衬衫横评,去年做了t恤横评，今年想看同样类型的 衬衫横评,,comment
GRP-BILI-CM-BV1UX4y117Em-000888,bilibili,"Taciturnli，不会读也看不懂，对着淘宝收了一下，找不到。然后网页搜索了一下，只找到微博。
算了，吃了没文化的亏，我不配。",Taciturnli，不会读也看不懂，对着淘宝收了一下，找不到。然后网页搜索了一下，只找到微博。 算了，吃了没文化的亏，我不配。,,comment
GRP-BILI-CM-BV1UX4y117Em-000889,bilibili,这两天发现的宝藏up，本人是西服迷，并且学生党，买衣服都会做足功课然后在有限价格内买到最好的，看过很多up，服装设计广泛度与专业度都不如梅森，这一段时间要努力把up的每一个视频都认真看完，（当然也买了up设计的Polo，哈哈哈，面前还没送到，不过我很看好），up的品牌logo我也很喜欢，看评论区包装是暗灰色，有种服装界的劳斯莱斯的感觉，Mesion Design，看着就很高端！ 希望up能够坚持下去！坚持录视频，坚持设计！[脱单doge][脱单doge][脱单doge],这两天发现的宝藏up，本人是西服迷，并且学生党，买衣服都会做足功课然后在有限价格内买到最好的，看过很多up，服装设计广泛度与专业度都不如梅森，这一段时间要努力把up的每一个视频都认真看完，（当然也买了up设计的Polo，哈哈哈，面前还没送到，不过我很看好），up的品牌logo我也很喜欢，看评论区包装是暗灰色，有种服装界的劳斯莱斯的感觉，Mesion Design，看着就很高端！ 希望up能够坚持下去！坚持录视频，坚持设计！[脱单doge][脱单doge][脱单doge],,comment
GRP-BILI-CM-BV1UX4y117Em-000890,bilibili,看了up主的视频，买了同款衬衫想试一下，结果发现有瑕疵，售后反复强调是正常的棉结现象。还想请教梅老板和大家这是1480元衬衫正常可以有的瑕疵吗,看了up主的视频，买了同款衬衫想试一下，结果发现有瑕疵，售后反复强调是正常的棉结现象。还想请教梅老板和大家这是1480元衬衫正常可以有的瑕疵吗,,comment
GRP-BILI-CM-BV1UX4y117Em-000891,bilibili,求更新呀,求更新呀,,comment
GRP-BILI-CM-BV1UX4y117Em-000892,bilibili,同等价格比优衣库迪卡侬质量如何？,同等价格比优衣库迪卡侬质量如何？,,comment
GRP-BILI-CM-BV1UX4y117Em-000893,bilibili,老板，夏天到了，买了t恤，少条短裤啊！店里快上新啊！,老板，夏天到了，买了t恤，少条短裤啊！店里快上新啊！,,comment
GRP-BILI-CM-BV1UX4y117Em-000894,bilibili,古巴领啊，救救孩子吧,古巴领啊，救救孩子吧,,comment
GRP-BILI-CM-BV1UX4y117Em-000895,bilibili,visvim做工越来越差了，线头一大堆,visvim做工越来越差了，线头一大堆,,comment
GRP-BILI-CM-BV1UX4y117Em-000896,bilibili,老板测一测 好饭 我很喜欢他的极简设计风格。,老板测一测 好饭 我很喜欢他的极简设计风格。,,comment
GRP-BILI-CM-BV1UX4y117Em-000897,bilibili,The refinery 啥时候测一测 我认为的国产绅装天花板,The refinery 啥时候测一测 我认为的国产绅装天花板,,comment
GRP-BILI-CM-BV1UX4y117Em-000898,bilibili,最终还是收录了那句“啥也没有，啥也不是”,最终还是收录了那句“啥也没有，啥也不是”,,comment
GRP-BILI-CM-BV1UX4y117Em-000899,bilibili,梅老板可以测评下unica homme的衣服吗，对腰果花衬衫有点感兴趣,梅老板可以测评下unica homme的衣服吗，对腰果花衬衫有点感兴趣,,comment
GRP-BILI-CM-BV1UX4y117Em-000900,bilibili,其实60/40面料是最实用的面料了，既保证了整体哑光性（仔细看肯定还会有些反光），防风透气上又很接近冲锋衣。hamcus面料还是合格的,其实60/40面料是最实用的面料了，既保证了整体哑光性（仔细看肯定还会有些反光），防风透气上又很接近冲锋衣。hamcus面料还是合格的,,comment
GRP-BILI-CM-BV1UX4y117Em-000901,bilibili,最近几期全都没听过[嗑瓜子],最近几期全都没听过[嗑瓜子],,comment
GRP-BILI-CM-BV1UX4y117Em-000902,bilibili,做一期丝袜评测吧,做一期丝袜评测吧,,comment
GRP-BILI-CM-BV1UX4y117Em-000903,bilibili,老板，推荐夏季背心吧，想找个凉一点的背心都找不到，大部分所谓冰丝不敢信啊,老板，推荐夏季背心吧，想找个凉一点的背心都找不到，大部分所谓冰丝不敢信啊,,comment
GRP-BILI-CM-BV1UX4y117Em-000904,bilibili,我说我一个没听说过 要不就是真拉稀 要不就是真买不起,我说我一个没听说过 要不就是真拉稀 要不就是真买不起,,comment
GRP-BILI-CM-BV1UX4y117Em-000905,bilibili,梅老板，能不能推荐下夏天买什么内裤啊。现在买的莫代尔内裤紧贴着肉，热起来难受的要死[热],梅老板，能不能推荐下夏天买什么内裤啊。现在买的莫代尔内裤紧贴着肉，热起来难受的要死[热],,comment
GRP-BILI-CM-BV1UX4y117Em-000906,bilibili,能不能介绍一下固固的产品，就是给港警各执法单位全套换装的那个国产厂家，据说不比cp和ufpro差。,能不能介绍一下固固的产品，就是给港警各执法单位全套换装的那个国产厂家，据说不比cp和ufpro差。,,comment
GRP-BILI-CM-BV1UX4y117Em-000907,bilibili,可以可以，要是其他up上来一顿尬吹，全说好话，一点细节都没有[打call],可以可以，要是其他up上来一顿尬吹，全说好话，一点细节都没有[打call],,comment
GRP-BILI-CM-BV1UX4y117Em-000908,bilibili,梅老板做夏日coolmax等高科技面料长短衬衫T恤吧，我会买,梅老板做夏日coolmax等高科技面料长短衬衫T恤吧，我会买,,comment
GRP-BILI-CM-BV1UX4y117Em-000909,bilibili,第一套我1999年年就非常喜欢这样穿。那个年代没有太多的品牌可选，外贸店100块掏了一套。,第一套我1999年年就非常喜欢这样穿。那个年代没有太多的品牌可选，外贸店100块掏了一套。,,comment
GRP-BILI-CM-BV1UX4y117Em-000910,bilibili,能不能做一期mugler,能不能做一期mugler,,comment
GRP-BILI-CM-BV1UX4y117Em-000911,bilibili,梅老板能说说郝利肯吗,梅老板能说说郝利肯吗,,comment
GRP-BILI-CM-BV1UX4y117Em-000912,bilibili,模特的鞋子是哪款啊,模特的鞋子是哪款啊,,comment
GRP-BILI-CM-BV1UX4y117Em-000913,bilibili,怎么没有梅円蓝染？,怎么没有梅円蓝染？,,comment
GRP-BILI-CM-BV1UX4y117Em-000914,bilibili,科普这些没听说的国牌，有点意思。,科普这些没听说的国牌，有点意思。,,comment
GRP-BILI-CM-BV1UX4y117Em-000915,bilibili,这牌子是国潮？就这个名字，谁能念出来？希望这样的厂家起名字越来越复杂、不容易记忆。祝“大卖”,这牌子是国潮？就这个名字，谁能念出来？希望这样的厂家起名字越来越复杂、不容易记忆。祝“大卖”,,comment
GRP-BILI-CM-BV1UX4y117Em-000916,bilibili,有兄弟知道radiance blue的东西为什么那么贵吗，我这块刚起步，还不怎么懂[笑哭],有兄弟知道radiance blue的东西为什么那么贵吗，我这块刚起步，还不怎么懂[笑哭],,comment
GRP-BILI-CM-BV1UX4y117Em-000917,bilibili,讲讲haonanhuang[给心心],讲讲haonanhuang[给心心],,comment
GRP-BILI-CM-BV1UX4y117Em-000918,bilibili,taciturnli可以啊，料好做工好，款式经典耐看，一次投入多点，对穿几季就便宜了，关注了。其实比日系的普通品牌还是便宜很多的,taciturnli可以啊，料好做工好，款式经典耐看，一次投入多点，对穿几季就便宜了，关注了。其实比日系的普通品牌还是便宜很多的,,comment
GRP-BILI-CM-BV1UX4y117Em-000919,bilibili,沉默李性价比真的不行 想买的朋友可以咸鱼找找,沉默李性价比真的不行 想买的朋友可以咸鱼找找,,comment
GRP-BILI-CM-BV1UX4y117Em-000920,bilibili,最后一套，真的好帅,最后一套，真的好帅,,comment
GRP-BILI-CM-BV1UX4y117Em-000921,bilibili,好贵[辣眼睛],好贵[辣眼睛],,comment
GRP-BILI-CM-BV1UX4y117Em-000922,bilibili,目前买了茉莉雅集这个女装牌子新出的男装品牌目羡。一件polo500也是西印度群岛海岛棉，你家没有大尺码只能买这家。穿着还挺舒服,目前买了茉莉雅集这个女装牌子新出的男装品牌目羡。一件polo500也是西印度群岛海岛棉，你家没有大尺码只能买这家。穿着还挺舒服,,comment
GRP-BILI-CM-BV1UX4y117Em-000923,bilibili,这些品牌说白了就是做小众人生意，每款衣服根本没生产几件，单价当然上去了，实际上远远不值。,这些品牌说白了就是做小众人生意，每款衣服根本没生产几件，单价当然上去了，实际上远远不值。,,comment
GRP-BILI-CM-BV1UX4y117Em-000924,bilibili,国潮都这么贵的吗？告辞,国潮都这么贵的吗？告辞,,comment
GRP-BILI-CM-BV1UX4y117Em-000925,bilibili,买过hamcus，做工实属一般,买过hamcus，做工实属一般,,comment
