Image_ID,note_id,Pockets,Zipper_Type,Drawcord,Buckle,Reflective,Hood,Fit,Scenario,Visual_Weight,Component_Source,Component_Confidence,Component_Notes
GRP-XHS-6846aa67000000002102c7cc-08,6846aa67000000002102c7cc,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846aa67000000002102c7cc-09,6846aa67000000002102c7cc,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846aa67000000002102c7cc-10,6846aa67000000002102c7cc,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fcef62000000000702059a-01,68fcef62000000000702059a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fcef62000000000702059a-02,68fcef62000000000702059a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fcef62000000000702059a-03,68fcef62000000000702059a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fcef62000000000702059a-04,68fcef62000000000702059a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69a673680000000028008467-01,69a673680000000028008467,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69a673680000000028008467-02,69a673680000000028008467,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69a673680000000028008467-03,69a673680000000028008467,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69a673680000000028008467-04,69a673680000000028008467,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69a673680000000028008467-05,69a673680000000028008467,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68c50c83000000001c035c93-01,68c50c83000000001c035c93,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68c50c83000000001c035c93-02,68c50c83000000001c035c93,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68c50c83000000001c035c93-03,68c50c83000000001c035c93,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68c50c83000000001c035c93-04,68c50c83000000001c035c93,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68c50c83000000001c035c93-05,68c50c83000000001c035c93,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68c50c83000000001c035c93-06,68c50c83000000001c035c93,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68c50c83000000001c035c93-07,68c50c83000000001c035c93,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68ca785500000000130135ad-01,68ca785500000000130135ad,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68ca785500000000130135ad-02,68ca785500000000130135ad,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68ca785500000000130135ad-03,68ca785500000000130135ad,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68ca785500000000130135ad-04,68ca785500000000130135ad,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68ca785500000000130135ad-05,68ca785500000000130135ad,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68ca785500000000130135ad-06,68ca785500000000130135ad,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-01,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-02,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-03,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-04,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-05,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-06,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-07,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-08,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69722a62000000000903bfc5-09,69722a62000000000903bfc5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-685d1a72000000001201745d-01,685d1a72000000001201745d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68a59f74000000001c035930-01,68a59f74000000001c035930,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68a59f74000000001c035930-02,68a59f74000000001c035930,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68a59f74000000001c035930-03,68a59f74000000001c035930,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68a59f74000000001c035930-04,68a59f74000000001c035930,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68a59f74000000001c035930-05,68a59f74000000001c035930,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68a59f74000000001c035930-06,68a59f74000000001c035930,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68a59f74000000001c035930-07,68a59f74000000001c035930,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68a59f74000000001c035930-08,68a59f74000000001c035930,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f20d80000000002003bb47-01,69f20d80000000002003bb47,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69eec6370000000035020ff4-01,69eec6370000000035020ff4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69eec6370000000035020ff4-02,69eec6370000000035020ff4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69eec6370000000035020ff4-03,69eec6370000000035020ff4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69eec6370000000035020ff4-04,69eec6370000000035020ff4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69eec6370000000035020ff4-05,69eec6370000000035020ff4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69eec6370000000035020ff4-06,69eec6370000000035020ff4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69eec6370000000035020ff4-07,69eec6370000000035020ff4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69e73d67000000001b002dbd-01,69e73d67000000001b002dbd,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683052b7000000001200122c-01,683052b7000000001200122c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683052b7000000001200122c-02,683052b7000000001200122c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683052b7000000001200122c-03,683052b7000000001200122c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683052b7000000001200122c-04,683052b7000000001200122c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683052b7000000001200122c-05,683052b7000000001200122c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683052b7000000001200122c-06,683052b7000000001200122c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e7632e000000001a02ef9c-01,69e7632e000000001a02ef9c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-686cb8f6000000002400fef5-01,686cb8f6000000002400fef5,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69f1dea30000000022025413-01,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-02,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-03,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-04,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-05,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-06,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-07,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-08,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-09,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-10,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-11,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f1dea30000000022025413-12,69f1dea30000000022025413,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-688755ec000000002001bfe0-01,688755ec000000002001bfe0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-688755ec000000002001bfe0-02,688755ec000000002001bfe0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a03008c0000000006021e75-01,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-02,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-03,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-04,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-05,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-06,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-07,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-08,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-09,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-10,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a03008c0000000006021e75-11,6a03008c0000000006021e75,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-698081d70000000021030a28-01,698081d70000000021030a28,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-687a413f000000002203f377-01,687a413f000000002203f377,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-685cfe9d000000000b02c36b-01,685cfe9d000000000b02c36b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-685cfe9d000000000b02c36b-02,685cfe9d000000000b02c36b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-685cfe9d000000000b02c36b-03,685cfe9d000000000b02c36b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-685cfe9d000000000b02c36b-04,685cfe9d000000000b02c36b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68877d1e0000000025011010-01,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-02,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-03,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-04,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-05,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-06,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-07,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-08,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-09,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68877d1e0000000025011010-10,68877d1e0000000025011010,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-685d621e000000001d00fea5-01,685d621e000000001d00fea5,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a0d78f200000000060234d1-01,6a0d78f200000000060234d1,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a0d78f200000000060234d1-02,6a0d78f200000000060234d1,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a0d78f200000000060234d1-03,6a0d78f200000000060234d1,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a0d78f200000000060234d1-04,6a0d78f200000000060234d1,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a0d78f200000000060234d1-05,6a0d78f200000000060234d1,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69fde9270000000038036eb7-01,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fde9270000000038036eb7-02,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fde9270000000038036eb7-03,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fde9270000000038036eb7-04,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fde9270000000038036eb7-05,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fde9270000000038036eb7-06,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fde9270000000038036eb7-07,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fde9270000000038036eb7-08,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fde9270000000038036eb7-09,69fde9270000000038036eb7,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-01,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-02,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-03,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-04,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-05,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-06,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-07,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-08,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ee34d000000000702bd9f-09,6a0ee34d000000000702bd9f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ec0f4000000001f00490d-01,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-02,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-03,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-04,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-05,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-06,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-07,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-08,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-09,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-692ec0f4000000001f00490d-10,692ec0f4000000001f00490d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69ede6b400000000220283c3-01,69ede6b400000000220283c3,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-01,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-02,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-03,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-04,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-05,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-06,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-07,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-08,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-09,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-10,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-696b6bd7000000000e03f2b6-11,696b6bd7000000000e03f2b6,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f21772000000003701d4ba-01,69f21772000000003701d4ba,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f21772000000003701d4ba-03,69f21772000000003701d4ba,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f21772000000003701d4ba-04,69f21772000000003701d4ba,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f21772000000003701d4ba-05,69f21772000000003701d4ba,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f21772000000003701d4ba-06,69f21772000000003701d4ba,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f21772000000003701d4ba-09,69f21772000000003701d4ba,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f21772000000003701d4ba-10,69f21772000000003701d4ba,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f21772000000003701d4ba-12,69f21772000000003701d4ba,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-693ab0b6000000001f005bfb-01,693ab0b6000000001f005bfb,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
