Image_ID,note_id,Source_ID,keyword,title_text,raw_text,publish_time_resolved,image_path,Primary_HEX,Secondary_HEX,Dominant_Color_Name,Color_Family,Pockets,Zipper_Type,Drawcord,Buckle,Reflective,Hood,Fit,Scenario,Visual_Weight,Text_Keywords,Text_Pain_Points,Text_Sentiment,Text_Sentiment_Score,Text_Color_Terms,Text_Material_Terms,Text_Function_Terms,Text_Scenario_Terms,Gorpcore_Relevance,Final_Confidence,Component_Source,Component_Confidence,Color_Extraction_Status
GRP-XHS-6a02ee460000000038037c4e-03,6a02ee460000000038037c4e,GRP-XHS-6a02ee460000000038037c4e,#Gorpcore,#街头机能美学,#街头机能美学,2026-05-12,Dataset/xhs/xiaohongshu_images/Gorpcore/6a02ee460000000038037c4e/image_03.webp,#FEFEFE,#BBB8B1,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6a02ee460000000038037c4e-04,6a02ee460000000038037c4e,GRP-XHS-6a02ee460000000038037c4e,#Gorpcore,#街头机能美学,#街头机能美学,2026-05-12,Dataset/xhs/xiaohongshu_images/Gorpcore/6a02ee460000000038037c4e/image_04.webp,#FDFDFD,#E9E9E9,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68442fd9000000002300c389-01,68442fd9000000002300c389,GRP-XHS-68442fd9000000002300c389,#Gorpcore,帅就完了,帅就完了,2025-06-08,Dataset/xhs/xiaohongshu_images/Gorpcore/68442fd9000000002300c389/image_01.webp,#D6D4CF,#606450,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68442fd9000000002300c389-02,68442fd9000000002300c389,GRP-XHS-68442fd9000000002300c389,#Gorpcore,帅就完了,帅就完了,2025-06-08,Dataset/xhs/xiaohongshu_images/Gorpcore/68442fd9000000002300c389/image_02.webp,#22251E,#696462,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68442fd9000000002300c389-03,68442fd9000000002300c389,GRP-XHS-68442fd9000000002300c389,#Gorpcore,帅就完了,帅就完了,2025-06-08,Dataset/xhs/xiaohongshu_images/Gorpcore/68442fd9000000002300c389/image_03.webp,#4F3E22,#231B0E,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68442fd9000000002300c389-04,68442fd9000000002300c389,GRP-XHS-68442fd9000000002300c389,#Gorpcore,帅就完了,帅就完了,2025-06-08,Dataset/xhs/xiaohongshu_images/Gorpcore/68442fd9000000002300c389/image_04.webp,#535740,#1B1E18,olive,olive_or_green,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6a0c3bbd0000000006022c83-01,6a0c3bbd0000000006022c83,GRP-XHS-6a0c3bbd0000000006022c83,#Gorpcore,OOTD｜今日工装boy,OOTD｜今日工装boy,2026-05-20,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c3bbd0000000006022c83/image_01.webp,#1A1A15,#94928B,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,工装,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6a0c3bbd0000000006022c83-02,6a0c3bbd0000000006022c83,GRP-XHS-6a0c3bbd0000000006022c83,#Gorpcore,OOTD｜今日工装boy,OOTD｜今日工装boy,2026-05-20,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c3bbd0000000006022c83/image_02.webp,#1D1C17,#4B473F,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,工装,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6a0c3bbd0000000006022c83-05,6a0c3bbd0000000006022c83,GRP-XHS-6a0c3bbd0000000006022c83,#Gorpcore,OOTD｜今日工装boy,OOTD｜今日工装boy,2026-05-20,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c3bbd0000000006022c83/image_05.webp,#1F1E18,#4D4B42,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,工装,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ecc624000000001f0000ed-01,69ecc624000000001f0000ed,GRP-XHS-69ecc624000000001f0000ed,#Gorpcore,请选择你的户外穿搭！,请选择你的户外穿搭！,2026-04-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_01.webp,#1C1D1D,#474342,black,black,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,穿搭 | 户外,,neutral,,,,,户外,,0.4,text_heuristic,0.4,ok
GRP-XHS-69ecc624000000001f0000ed-03,69ecc624000000001f0000ed,GRP-XHS-69ecc624000000001f0000ed,#Gorpcore,请选择你的户外穿搭！,请选择你的户外穿搭！,2026-04-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_03.webp,#353A3E,#151819,blue,blue,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,穿搭 | 户外,,neutral,,,,,户外,,0.4,text_heuristic,0.4,ok
GRP-XHS-69ecc624000000001f0000ed-04,69ecc624000000001f0000ed,GRP-XHS-69ecc624000000001f0000ed,#Gorpcore,请选择你的户外穿搭！,请选择你的户外穿搭！,2026-04-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_04.webp,#15161A,#8B96A5,black,black,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,穿搭 | 户外,,neutral,,,,,户外,,0.4,text_heuristic,0.4,ok
GRP-XHS-69ecc624000000001f0000ed-07,69ecc624000000001f0000ed,GRP-XHS-69ecc624000000001f0000ed,#Gorpcore,请选择你的户外穿搭！,请选择你的户外穿搭！,2026-04-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_07.webp,#252622,#575854,black,black,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,穿搭 | 户外,,neutral,,,,,户外,,0.4,text_heuristic,0.4,ok
GRP-XHS-69ecc624000000001f0000ed-08,69ecc624000000001f0000ed,GRP-XHS-69ecc624000000001f0000ed,#Gorpcore,请选择你的户外穿搭！,请选择你的户外穿搭！,2026-04-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_08.webp,#5E83B0,#3A608F,blue,blue,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,穿搭 | 户外,,neutral,,,,,户外,,0.4,text_heuristic,0.4,ok
GRP-XHS-69ecc624000000001f0000ed-09,69ecc624000000001f0000ed,GRP-XHS-69ecc624000000001f0000ed,#Gorpcore,请选择你的户外穿搭！,请选择你的户外穿搭！,2026-04-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_09.webp,#5E7994,#2D2621,blue,blue,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,穿搭 | 户外,,neutral,,,,,户外,,0.4,text_heuristic,0.4,ok
GRP-XHS-6a0d81eb000000003502dcf1-01,6a0d81eb000000003502dcf1,GRP-XHS-6a0d81eb000000003502dcf1,#Gorpcore,变成葱吧！我！,变成葱吧！我！,2026-05-21,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d81eb000000003502dcf1/image_01.webp,#857259,#B89866,orange,red_or_orange,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69d3a506000000001d01bf7c-01,69d3a506000000001d01bf7c,GRP-XHS-69d3a506000000001d01bf7c,#Gorpcore,在外如何一眼记住你,在外如何一眼记住你,2026-04-06,Dataset/xhs/xiaohongshu_images/Gorpcore/69d3a506000000001d01bf7c/image_01.webp,#787672,#201C14,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69d3a506000000001d01bf7c-03,69d3a506000000001d01bf7c,GRP-XHS-69d3a506000000001d01bf7c,#Gorpcore,在外如何一眼记住你,在外如何一眼记住你,2026-04-06,Dataset/xhs/xiaohongshu_images/Gorpcore/69d3a506000000001d01bf7c/image_03.webp,#5C5248,#231C1B,orange,red_or_orange,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69d3a506000000001d01bf7c-05,69d3a506000000001d01bf7c,GRP-XHS-69d3a506000000001d01bf7c,#Gorpcore,在外如何一眼记住你,在外如何一眼记住你,2026-04-06,Dataset/xhs/xiaohongshu_images/Gorpcore/69d3a506000000001d01bf7c/image_05.webp,#1F1B14,#A6A4A0,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69d3a506000000001d01bf7c-06,69d3a506000000001d01bf7c,GRP-XHS-69d3a506000000001d01bf7c,#Gorpcore,在外如何一眼记住你,在外如何一眼记住你,2026-04-06,Dataset/xhs/xiaohongshu_images/Gorpcore/69d3a506000000001d01bf7c/image_06.webp,#A09D98,#BCB9B5,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69259203000000001e0372c2-01,69259203000000001e0372c2,GRP-XHS-69259203000000001e0372c2,#Gorpcore,城市也能实现徒步十公里,城市也能实现徒步十公里,2025-11-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69259203000000001e0372c2/image_01.webp,#0E0F10,#825943,black,black,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,城市 | 徒步,,neutral,,,,,城市 | 徒步,,0.4,text_heuristic,0.4,ok
GRP-XHS-69259203000000001e0372c2-02,69259203000000001e0372c2,GRP-XHS-69259203000000001e0372c2,#Gorpcore,城市也能实现徒步十公里,城市也能实现徒步十公里,2025-11-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69259203000000001e0372c2/image_02.webp,#0B0D0D,#212729,black,black,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,城市 | 徒步,,neutral,,,,,城市 | 徒步,,0.4,text_heuristic,0.4,ok
GRP-XHS-69259203000000001e0372c2-03,69259203000000001e0372c2,GRP-XHS-69259203000000001e0372c2,#Gorpcore,城市也能实现徒步十公里,城市也能实现徒步十公里,2025-11-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69259203000000001e0372c2/image_03.webp,#121314,#8D6B55,black,black,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,城市 | 徒步,,neutral,,,,,城市 | 徒步,,0.4,text_heuristic,0.4,ok
GRP-XHS-69259203000000001e0372c2-04,69259203000000001e0372c2,GRP-XHS-69259203000000001e0372c2,#Gorpcore,城市也能实现徒步十公里,城市也能实现徒步十公里,2025-11-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69259203000000001e0372c2/image_04.webp,#09090A,#1B1D1F,black,black,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,城市 | 徒步,,neutral,,,,,城市 | 徒步,,0.4,text_heuristic,0.4,ok
GRP-XHS-69259203000000001e0372c2-05,69259203000000001e0372c2,GRP-XHS-69259203000000001e0372c2,#Gorpcore,城市也能实现徒步十公里,城市也能实现徒步十公里,2025-11-25,Dataset/xhs/xiaohongshu_images/Gorpcore/69259203000000001e0372c2/image_05.webp,#080909,#191C1D,black,black,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,城市 | 徒步,,neutral,,,,,城市 | 徒步,,0.4,text_heuristic,0.4,ok
GRP-XHS-6975edd2000000002800b5c8-01,6975edd2000000002800b5c8,GRP-XHS-6975edd2000000002800b5c8,#Gorpcore,Gorpcore风｜春季松弛感穿搭,Gorpcore风｜春季松弛感穿搭,2026-01-25,Dataset/xhs/xiaohongshu_images/Gorpcore/6975edd2000000002800b5c8/image_01.webp,#817D6A,#A5A091,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6975edd2000000002800b5c8-02,6975edd2000000002800b5c8,GRP-XHS-6975edd2000000002800b5c8,#Gorpcore,Gorpcore风｜春季松弛感穿搭,Gorpcore风｜春季松弛感穿搭,2026-01-25,Dataset/xhs/xiaohongshu_images/Gorpcore/6975edd2000000002800b5c8/image_02.webp,#7A7664,#9F998F,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6975edd2000000002800b5c8-03,6975edd2000000002800b5c8,GRP-XHS-6975edd2000000002800b5c8,#Gorpcore,Gorpcore风｜春季松弛感穿搭,Gorpcore风｜春季松弛感穿搭,2026-01-25,Dataset/xhs/xiaohongshu_images/Gorpcore/6975edd2000000002800b5c8/image_03.webp,#84806C,#A19C8C,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6975edd2000000002800b5c8-04,6975edd2000000002800b5c8,GRP-XHS-6975edd2000000002800b5c8,#Gorpcore,Gorpcore风｜春季松弛感穿搭,Gorpcore风｜春季松弛感穿搭,2026-01-25,Dataset/xhs/xiaohongshu_images/Gorpcore/6975edd2000000002800b5c8/image_04.webp,#908C78,#B4AEA3,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6975edd2000000002800b5c8-05,6975edd2000000002800b5c8,GRP-XHS-6975edd2000000002800b5c8,#Gorpcore,Gorpcore风｜春季松弛感穿搭,Gorpcore风｜春季松弛感穿搭,2026-01-25,Dataset/xhs/xiaohongshu_images/Gorpcore/6975edd2000000002800b5c8/image_05.webp,#85826F,#AAA595,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6975edd2000000002800b5c8-06,6975edd2000000002800b5c8,GRP-XHS-6975edd2000000002800b5c8,#Gorpcore,Gorpcore风｜春季松弛感穿搭,Gorpcore风｜春季松弛感穿搭,2026-01-25,Dataset/xhs/xiaohongshu_images/Gorpcore/6975edd2000000002800b5c8/image_06.webp,#97927C,#787260,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6975edd2000000002800b5c8-07,6975edd2000000002800b5c8,GRP-XHS-6975edd2000000002800b5c8,#Gorpcore,Gorpcore风｜春季松弛感穿搭,Gorpcore风｜春季松弛感穿搭,2026-01-25,Dataset/xhs/xiaohongshu_images/Gorpcore/6975edd2000000002800b5c8/image_07.webp,#908A6F,#AAA68E,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ee18a6000000001f00585d-01,69ee18a6000000001f00585d,GRP-XHS-69ee18a6000000001f00585d,#Gorpcore,Nouveau Project SS26,Nouveau Project SS26,2026-04-26,Dataset/xhs/xiaohongshu_images/Gorpcore/69ee18a6000000001f00585d/image_01.webp,#BDBAB3,#918C85,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ee18a6000000001f00585d-02,69ee18a6000000001f00585d,GRP-XHS-69ee18a6000000001f00585d,#Gorpcore,Nouveau Project SS26,Nouveau Project SS26,2026-04-26,Dataset/xhs/xiaohongshu_images/Gorpcore/69ee18a6000000001f00585d/image_02.webp,#6D6B66,#C5C6C6,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ee18a6000000001f00585d-04,69ee18a6000000001f00585d,GRP-XHS-69ee18a6000000001f00585d,#Gorpcore,Nouveau Project SS26,Nouveau Project SS26,2026-04-26,Dataset/xhs/xiaohongshu_images/Gorpcore/69ee18a6000000001f00585d/image_04.webp,#D2CEC7,#B9AFA4,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ee18a6000000001f00585d-05,69ee18a6000000001f00585d,GRP-XHS-69ee18a6000000001f00585d,#Gorpcore,Nouveau Project SS26,Nouveau Project SS26,2026-04-26,Dataset/xhs/xiaohongshu_images/Gorpcore/69ee18a6000000001f00585d/image_05.webp,#CFC8B9,#5E646B,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ee18a6000000001f00585d-06,69ee18a6000000001f00585d,GRP-XHS-69ee18a6000000001f00585d,#Gorpcore,Nouveau Project SS26,Nouveau Project SS26,2026-04-26,Dataset/xhs/xiaohongshu_images/Gorpcore/69ee18a6000000001f00585d/image_06.webp,#CFCBC0,#707170,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ee18a6000000001f00585d-07,69ee18a6000000001f00585d,GRP-XHS-69ee18a6000000001f00585d,#Gorpcore,Nouveau Project SS26,Nouveau Project SS26,2026-04-26,Dataset/xhs/xiaohongshu_images/Gorpcore/69ee18a6000000001f00585d/image_07.webp,#B5B2AE,#CECCC9,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ee18a6000000001f00585d-08,69ee18a6000000001f00585d,GRP-XHS-69ee18a6000000001f00585d,#Gorpcore,Nouveau Project SS26,Nouveau Project SS26,2026-04-26,Dataset/xhs/xiaohongshu_images/Gorpcore/69ee18a6000000001f00585d/image_08.webp,#766F60,#D9D6D1,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69ee18a6000000001f00585d-09,69ee18a6000000001f00585d,GRP-XHS-69ee18a6000000001f00585d,#Gorpcore,Nouveau Project SS26,Nouveau Project SS26,2026-04-26,Dataset/xhs/xiaohongshu_images/Gorpcore/69ee18a6000000001f00585d/image_09.webp,#75665B,#E0D8C2,orange,red_or_orange,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-683e7d20000000002100c440-01,683e7d20000000002100c440,GRP-XHS-683e7d20000000002100c440,#Gorpcore,*Gorpcore|解锁城市户外穿搭🧗,*Gorpcore|解锁城市户外穿搭🧗,2025-06-03,Dataset/xhs/xiaohongshu_images/Gorpcore/683e7d20000000002100c440/image_01.webp,#796045,#DABD9A,orange,red_or_orange,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,穿搭 | 户外 | 城市,,neutral,,,,,城市 | 户外,,0.4,text_heuristic,0.4,ok
GRP-XHS-6a0ed78f0000000035022f85-03,6a0ed78f0000000035022f85,GRP-XHS-6a0ed78f0000000035022f85,#Gorpcore,一键解锁gorpcore穿搭,一键解锁gorpcore穿搭,2026-05-22,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed78f0000000035022f85/image_03.webp,#F7F7F7,#3C3E41,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,gorpcore | gorp | 穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6a0ed78f0000000035022f85-04,6a0ed78f0000000035022f85,GRP-XHS-6a0ed78f0000000035022f85,#Gorpcore,一键解锁gorpcore穿搭,一键解锁gorpcore穿搭,2026-05-22,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed78f0000000035022f85/image_04.webp,#F7F7F7,#2E3033,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,gorpcore | gorp | 穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6a0ed78f0000000035022f85-05,6a0ed78f0000000035022f85,GRP-XHS-6a0ed78f0000000035022f85,#Gorpcore,一键解锁gorpcore穿搭,一键解锁gorpcore穿搭,2026-05-22,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed78f0000000035022f85/image_05.webp,#F7F7F7,#1A1C1F,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,gorpcore | gorp | 穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6900448b0000000005002ba0-01,6900448b0000000005002ba0,GRP-XHS-6900448b0000000005002ba0,#Gorpcore,很冷的感觉…,很冷的感觉…,2025-11-03,Dataset/xhs/xiaohongshu_images/Gorpcore/6900448b0000000005002ba0/image_01.webp,#27281F,#7C7C7A,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6900448b0000000005002ba0-02,6900448b0000000005002ba0,GRP-XHS-6900448b0000000005002ba0,#Gorpcore,很冷的感觉…,很冷的感觉…,2025-11-03,Dataset/xhs/xiaohongshu_images/Gorpcore/6900448b0000000005002ba0/image_02.webp,#222421,#4E4E46,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6900448b0000000005002ba0-03,6900448b0000000005002ba0,GRP-XHS-6900448b0000000005002ba0,#Gorpcore,很冷的感觉…,很冷的感觉…,2025-11-03,Dataset/xhs/xiaohongshu_images/Gorpcore/6900448b0000000005002ba0/image_03.webp,#25281D,#5A5F52,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6900448b0000000005002ba0-04,6900448b0000000005002ba0,GRP-XHS-6900448b0000000005002ba0,#Gorpcore,很冷的感觉…,很冷的感觉…,2025-11-03,Dataset/xhs/xiaohongshu_images/Gorpcore/6900448b0000000005002ba0/image_04.webp,#82726A,#23251D,orange,red_or_orange,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6900448b0000000005002ba0-05,6900448b0000000005002ba0,GRP-XHS-6900448b0000000005002ba0,#Gorpcore,很冷的感觉…,很冷的感觉…,2025-11-03,Dataset/xhs/xiaohongshu_images/Gorpcore/6900448b0000000005002ba0/image_05.webp,#74675E,#474436,orange,red_or_orange,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6900448b0000000005002ba0-06,6900448b0000000005002ba0,GRP-XHS-6900448b0000000005002ba0,#Gorpcore,很冷的感觉…,很冷的感觉…,2025-11-03,Dataset/xhs/xiaohongshu_images/Gorpcore/6900448b0000000005002ba0/image_06.webp,#82807C,#262820,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6900448b0000000005002ba0-07,6900448b0000000005002ba0,GRP-XHS-6900448b0000000005002ba0,#Gorpcore,很冷的感觉…,很冷的感觉…,2025-11-03,Dataset/xhs/xiaohongshu_images/Gorpcore/6900448b0000000005002ba0/image_07.webp,#252721,#535043,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6900448b0000000005002ba0-09,6900448b0000000005002ba0,GRP-XHS-6900448b0000000005002ba0,#Gorpcore,很冷的感觉…,很冷的感觉…,2025-11-03,Dataset/xhs/xiaohongshu_images/Gorpcore/6900448b0000000005002ba0/image_09.webp,#212727,#484C43,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69bf6e53000000001f00420d-01,69bf6e53000000001f00420d,GRP-XHS-69bf6e53000000001f00420d,#Gorpcore,超帅的冲锋背心,超帅的冲锋背心,2026-03-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69bf6e53000000001f00420d/image_01.webp,#170D0D,#695852,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69bf6e53000000001f00420d-02,69bf6e53000000001f00420d,GRP-XHS-69bf6e53000000001f00420d,#Gorpcore,超帅的冲锋背心,超帅的冲锋背心,2026-03-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69bf6e53000000001f00420d/image_02.webp,#334D82,#1F1C1C,blue,blue,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69bf6e53000000001f00420d-03,69bf6e53000000001f00420d,GRP-XHS-69bf6e53000000001f00420d,#Gorpcore,超帅的冲锋背心,超帅的冲锋背心,2026-03-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69bf6e53000000001f00420d/image_03.webp,#171615,#BEAC8C,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69bf6e53000000001f00420d-04,69bf6e53000000001f00420d,GRP-XHS-69bf6e53000000001f00420d,#Gorpcore,超帅的冲锋背心,超帅的冲锋背心,2026-03-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69bf6e53000000001f00420d/image_04.webp,#B3B9BE,#181414,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69fca9a40000000023016bdf-01,69fca9a40000000023016bdf,GRP-XHS-69fca9a40000000023016bdf,#Gorpcore,保持向上的态度☁️,保持向上的态度☁️,2026-05-07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fca9a40000000023016bdf/image_01.webp,#444345,#E9E7E7,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69fca9a40000000023016bdf-02,69fca9a40000000023016bdf,GRP-XHS-69fca9a40000000023016bdf,#Gorpcore,保持向上的态度☁️,保持向上的态度☁️,2026-05-07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fca9a40000000023016bdf/image_02.webp,#565350,#96928C,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69fca9a40000000023016bdf-03,69fca9a40000000023016bdf,GRP-XHS-69fca9a40000000023016bdf,#Gorpcore,保持向上的态度☁️,保持向上的态度☁️,2026-05-07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fca9a40000000023016bdf/image_03.webp,#413D3C,#18191B,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69fca9a40000000023016bdf-04,69fca9a40000000023016bdf,GRP-XHS-69fca9a40000000023016bdf,#Gorpcore,保持向上的态度☁️,保持向上的态度☁️,2026-05-07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fca9a40000000023016bdf/image_04.webp,#595650,#7E776D,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69fca9a40000000023016bdf-05,69fca9a40000000023016bdf,GRP-XHS-69fca9a40000000023016bdf,#Gorpcore,保持向上的态度☁️,保持向上的态度☁️,2026-05-07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fca9a40000000023016bdf/image_05.webp,#474B53,#B4AFA9,blue,blue,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
