Image_ID,note_id,image_path,keyword,Source_ID,Source_Text,Curation_Status,Image_Category,Primary_Color,Secondary_Color,Material_Clue,Scenario,Visual_Weight,Pockets,Zipper_Type,Fit,Reflective,Text_Keywords,Text_Pain_Points,Text_Sentiment,Text_Sentiment_Score,Text_Color_Terms,Text_Material_Terms,Text_Function_Terms,Text_Scenario_Terms,Semantic_Consistency_Score,Conflict_Type,Conflict_Reason,Useful_Design_Signal,Gorpcore_Relevance,Visual_Confidence,Final_Confidence,Review_Needed,Review_Reason,Reviewer,Manual_Decision,Manual_Category,Manual_Notes,Corrected_Color,Corrected_Material,Corrected_Scenario,Corrected_Pain_Point,Reviewed_At
GRP-XHS-69fde9270000000038036eb7-05,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_05.webp,#Gorpcore,GRP-XHS-69fde9270000000038036eb7,入夏前奏｜五月好物推荐,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,positive,1.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69fde9270000000038036eb7-06,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_06.webp,#Gorpcore,GRP-XHS-69fde9270000000038036eb7,入夏前奏｜五月好物推荐,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,positive,1.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69fde9270000000038036eb7-07,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_07.webp,#Gorpcore,GRP-XHS-69fde9270000000038036eb7,入夏前奏｜五月好物推荐,reject,product_marketing,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,positive,1.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69fde9270000000038036eb7-08,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_08.webp,#Gorpcore,GRP-XHS-69fde9270000000038036eb7,入夏前奏｜五月好物推荐,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,positive,1.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69fde9270000000038036eb7-09,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_09.webp,#Gorpcore,GRP-XHS-69fde9270000000038036eb7,入夏前奏｜五月好物推荐,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,positive,1.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69ff4cde000000003502365c-04,69ff4cde000000003502365c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69ff4cde000000003502365c\image_04.webp,#Gorpcore,GRP-XHS-69ff4cde000000003502365c,开始想念山里的空气了,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a02ee460000000038037c4e-03,6a02ee460000000038037c4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a02ee460000000038037c4e\image_03.webp,#Gorpcore,GRP-XHS-6a02ee460000000038037c4e,#街头机能美学,reject,product_marketing,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a02ee460000000038037c4e-04,6a02ee460000000038037c4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a02ee460000000038037c4e\image_04.webp,#Gorpcore,GRP-XHS-6a02ee460000000038037c4e,#街头机能美学,reject,product_marketing,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a02f9f4000000003501da73-01,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_01.webp,#机能风穿搭,GRP-XHS-6a02f9f4000000003501da73,爽吃八件,reject,multi_panel_outfit,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/multi_panel_outfit.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,multi_panel_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a02f9f4000000003501da73-02,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_02.webp,#机能风穿搭,GRP-XHS-6a02f9f4000000003501da73,爽吃八件,reject,unrelated,purple,black,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a02f9f4000000003501da73-04,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_04.webp,#机能风穿搭,GRP-XHS-6a02f9f4000000003501da73,爽吃八件,reject,unrelated,black,red,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a02f9f4000000003501da73-05,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_05.webp,#机能风穿搭,GRP-XHS-6a02f9f4000000003501da73,爽吃八件,reject,unrelated,black,white,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a02f9f4000000003501da73-06,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_06.webp,#机能风穿搭,GRP-XHS-6a02f9f4000000003501da73,爽吃八件,reject,unrelated,white,black,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a02f9f4000000003501da73-07,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_07.webp,#机能风穿搭,GRP-XHS-6a02f9f4000000003501da73,爽吃八件,reject,unrelated,white,gray,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a03b44f000000003701e815-01,6a03b44f000000003701e815,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03b44f000000003701e815\image_01.webp,#Gorpcore,GRP-XHS-6a03b44f000000003701e815,小哥的GRPO经验之谈！太干了,reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a043518000000000702172d-01,6a043518000000000702172d,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a043518000000000702172d\image_01.webp,#机能风穿搭,GRP-XHS-6a043518000000000702172d,服设参考|赛博机能风OC帅气穿搭,reject,multi_panel_outfit,pink,black,unclear,Unclear,unclear,0,Unclear,Unclear,False,机能风 | 穿搭,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/multi_panel_outfit.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,multi_panel_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a05510b0000000036031cbe-01,6a05510b0000000036031cbe,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a05510b0000000036031cbe\image_01.webp,#Gorpcore,GRP-XHS-6a05510b0000000036031cbe,None,reject,half_body_outfit,black,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/half_body_outfit.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,half_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a05510b0000000036031cbe-02,6a05510b0000000036031cbe,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a05510b0000000036031cbe\image_02.webp,#Gorpcore,GRP-XHS-6a05510b0000000036031cbe,None,use,full_body_outfit,black,gray,leather | denim,Urban_Commute,medium,2,Exposed,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,leather | denim,Urban_Commute,none,2026-06-11
GRP-XHS-6a05510b0000000036031cbe-03,6a05510b0000000036031cbe,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a05510b0000000036031cbe\image_03.webp,#Gorpcore,GRP-XHS-6a05510b0000000036031cbe,None,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a05510b0000000036031cbe-04,6a05510b0000000036031cbe,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a05510b0000000036031cbe\image_04.webp,#Gorpcore,GRP-XHS-6a05510b0000000036031cbe,None,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a07567c000000000800167d-01,6a07567c000000000800167d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a07567c000000000800167d\image_01.webp,#Gorpcore,GRP-XHS-6a07567c000000000800167d,世首萌,reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0831bc000000003701f189-01,6a0831bc000000003701f189,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0831bc000000003701f189\image_01.webp,#Gorpcore,GRP-XHS-6a0831bc000000003701f189,应届生也要岗求岗,reject,text_overlay_outfit,black,none,matte fabric,Urban_Commute,medium,0,Unclear,Regular,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a08700700000000070298e2-01,6a08700700000000070298e2,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a08700700000000070298e2\image_01.webp,#Gorpcore,GRP-XHS-6a08700700000000070298e2,None 你在多大程度上会推荐他人使用网页版小红书？,reject,product_marketing,black,red,nylon | synthetic fabric,Unclear,lightweight,0,None,Unclear,False,红,,positive,1.0,红,,,,0.67,visual_rejected_or_non_outfit | color_text_visual_mismatch,Node B status/category is reject/product_marketing. | Text color terms (红) do not match primary color (black).,none,0.0,0.95,0.6365,True,visual_rejected_or_non_outfit | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a08700700000000070298e2-02,6a08700700000000070298e2,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a08700700000000070298e2\image_02.webp,#Gorpcore,GRP-XHS-6a08700700000000070298e2,None 你在多大程度上会推荐他人使用网页版小红书？,use,full_body_outfit,white,black,cotton | denim,Urban_Commute,lightweight,0,Unclear,Regular,False,红,,positive,1.0,红,,,,0.8,color_text_visual_mismatch,Text color terms (红) do not match primary color (white).,none,0.3,0.8,0.64,True,low_gorpcore_relevance | final_confidence_below_0.70,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,white,cotton | denim,Urban_Commute,none,2026-06-11
GRP-XHS-6a0940aa000000000803f9e3-01,6a0940aa000000000803f9e3,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0940aa000000000803f9e3\image_01.webp,#Gorpcore,GRP-XHS-6a0940aa000000000803f9e3,None 你在多大程度上会推荐他人使用网页版小红书？,reject,text_overlay_outfit,white,blue,cotton | print fabric,Urban_Commute,lightweight,0,Unclear,Regular,False,红,,positive,1.0,红,,,,0.57,visual_rejected_or_non_outfit | color_text_visual_mismatch,Node B status/category is reject/text_overlay_outfit. | Text color terms (红) do not match primary color (white).,none,0.1,0.9,0.513,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a094ab10000000036003739-01,6a094ab10000000036003739,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a094ab10000000036003739\image_01.webp,#Gorpcore,GRP-XHS-6a094ab10000000036003739,G社：此生分明了！,reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0a56280000000008001c9d-01,6a0a56280000000008001c9d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0a56280000000008001c9d\image_01.webp,#Gorpcore,GRP-XHS-6a0a56280000000008001c9d,Gorpcore｜条纹控的夏天来咯,use,full_body_outfit,black,white,cotton | canvas,Urban_Commute,lightweight,2,None,Loose,False,,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.95,0.836,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,cotton | canvas,Urban_Commute,none,2026-06-11
GRP-XHS-6a0a78f80000000008000cde-06,6a0a78f80000000008000cde,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0a78f80000000008000cde\image_06.webp,#机能风穿搭,GRP-XHS-6a0a78f80000000008000cde,穿搭｜机能风萨洛蒙,use,detail_closeup,gray,pink,mesh | synthetic | rubber sole | textile panels,Urban_Commute,lightweight,0,Unclear,Unclear,False,萨洛蒙 | 机能风 | 穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,detail_closeup,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,gray,mesh | synthetic | rubber sole | textile panels,Urban_Commute,none,2026-06-11
GRP-XHS-6a0b15450000000038037235-01,6a0b15450000000038037235,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0b15450000000038037235\image_01.webp,#机能风穿搭,GRP-XHS-6a0b15450000000038037235,None 你在多大程度上会推荐他人使用网页版小红书？,use,full_body_outfit,blue,white,denim | cotton | ripped fabric | graphic print,Urban_Commute,medium,2,Unclear,Oversized,False,红,,positive,1.0,红,,,,0.8,color_text_visual_mismatch,Text color terms (红) do not match primary color (blue).,none,0.3,0.9,0.72,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,blue,denim | cotton | ripped fabric | graphic print,Urban_Commute,none,2026-06-11
GRP-XHS-6a0be8fa000000000702cc93-04,6a0be8fa000000000702cc93,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0be8fa000000000702cc93\image_04.webp,#Gorpcore,GRP-XHS-6a0be8fa000000000702cc93,来香山跑零号线,reject,landscape,unclear,none,unclear,Outdoor,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/landscape.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,landscape,"Rejected in review: Node B image curation category is landscape, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0c506e0000000035027990-01,6a0c506e0000000035027990,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c506e0000000035027990\image_01.webp,#Gorpcore,GRP-XHS-6a0c506e0000000035027990,hwoto|户外日常都适配的不费力穿搭,reject,text_overlay_outfit,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,穿搭 | 户外 | 日常,,positive,1.0,,,,日常 | 户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a0c5cb2000000003502e4b5-01,6a0c5cb2000000003502e4b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c5cb2000000003502e4b5\image_01.webp,#Gorpcore,GRP-XHS-6a0c5cb2000000003502e4b5,户外服装厂日常｜波澜不惊的日复一日 ‍ ️,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,户外 | 日常,,positive,1.0,,,,日常 | 户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0c5cb2000000003502e4b5-02,6a0c5cb2000000003502e4b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c5cb2000000003502e4b5\image_02.webp,#Gorpcore,GRP-XHS-6a0c5cb2000000003502e4b5,户外服装厂日常｜波澜不惊的日复一日 ‍ ️,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,户外 | 日常,,positive,1.0,,,,日常 | 户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0c5cb2000000003502e4b5-03,6a0c5cb2000000003502e4b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c5cb2000000003502e4b5\image_03.webp,#Gorpcore,GRP-XHS-6a0c5cb2000000003502e4b5,户外服装厂日常｜波澜不惊的日复一日 ‍ ️,reject,detail_closeup,olive green,white,nylon | technical fabric,Unclear,lightweight,0,Unclear,Unclear,False,户外 | 日常,,positive,1.0,,,,日常 | 户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.6,0.8,0.6,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a0c5cb2000000003502e4b5-04,6a0c5cb2000000003502e4b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c5cb2000000003502e4b5\image_04.webp,#Gorpcore,GRP-XHS-6a0c5cb2000000003502e4b5,户外服装厂日常｜波澜不惊的日复一日 ‍ ️,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,户外 | 日常,,positive,1.0,,,,日常 | 户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0c5cb2000000003502e4b5-05,6a0c5cb2000000003502e4b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c5cb2000000003502e4b5\image_05.webp,#Gorpcore,GRP-XHS-6a0c5cb2000000003502e4b5,户外服装厂日常｜波澜不惊的日复一日 ‍ ️,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,户外 | 日常,,positive,1.0,,,,日常 | 户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0c5cb2000000003502e4b5-06,6a0c5cb2000000003502e4b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c5cb2000000003502e4b5\image_06.webp,#Gorpcore,GRP-XHS-6a0c5cb2000000003502e4b5,户外服装厂日常｜波澜不惊的日复一日 ‍ ️,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,户外 | 日常,,positive,1.0,,,,日常 | 户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0c5cb2000000003502e4b5-07,6a0c5cb2000000003502e4b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c5cb2000000003502e4b5\image_07.webp,#Gorpcore,GRP-XHS-6a0c5cb2000000003502e4b5,户外服装厂日常｜波澜不惊的日复一日 ‍ ️,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,户外 | 日常,,positive,1.0,,,,日常 | 户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0c5cb2000000003502e4b5-09,6a0c5cb2000000003502e4b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0c5cb2000000003502e4b5\image_09.webp,#Gorpcore,GRP-XHS-6a0c5cb2000000003502e4b5,户外服装厂日常｜波澜不惊的日复一日 ‍ ️,reject,product_marketing,yellow,none,nylon | waterproof | technical fabric,Unclear,medium,0,Unclear,Unclear,False,户外 | 日常,,positive,1.0,,,,日常 | 户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.7,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
