Image_ID,note_id,image_path,run_status,Curation_Status,Image_Category,Reject_Reason,Body_Coverage,Text_Overlay_Level,Outfit_Count,Main_Subject_Visibility,Gorpcore_Relevance,Confidence
GRP-XHS-69bf6e53000000001f00420d-04,69bf6e53000000001f00420d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69bf6e53000000001f00420d\image_04.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.7,0.9
GRP-XHS-69fca9a40000000023016bdf-01,69fca9a40000000023016bdf,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fca9a40000000023016bdf\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.3,0.9
GRP-XHS-69fca9a40000000023016bdf-02,69fca9a40000000023016bdf,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fca9a40000000023016bdf\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.95
GRP-XHS-69fca9a40000000023016bdf-03,69fca9a40000000023016bdf,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fca9a40000000023016bdf\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.85
GRP-XHS-69fca9a40000000023016bdf-04,69fca9a40000000023016bdf,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fca9a40000000023016bdf\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69fca9a40000000023016bdf-05,69fca9a40000000023016bdf,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fca9a40000000023016bdf\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69fca9a40000000023016bdf-06,69fca9a40000000023016bdf,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fca9a40000000023016bdf\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69fca9a40000000023016bdf-07,69fca9a40000000023016bdf,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fca9a40000000023016bdf\image_07.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.3,0.95
GRP-XHS-68694b7e0000000012023f13-01,68694b7e0000000012023f13,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68694b7e0000000012023f13\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,medium,7,clear,0.9,0.95
GRP-XHS-68694b7e0000000012023f13-02,68694b7e0000000012023f13,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68694b7e0000000012023f13\image_02.webp,annotated,use,multi_panel_outfit,none,full_body,medium,5,clear,0.8,0.9
GRP-XHS-68694b7e0000000012023f13-03,68694b7e0000000012023f13,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68694b7e0000000012023f13\image_03.webp,annotated,use,multi_panel_outfit,none,full_body,medium,5,clear,0.85,0.9
GRP-XHS-68694b7e0000000012023f13-04,68694b7e0000000012023f13,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68694b7e0000000012023f13\image_04.webp,annotated,use,multi_panel_outfit,none,full_body,medium,5,clear,0.95,0.9
GRP-XHS-68694b7e0000000012023f13-05,68694b7e0000000012023f13,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68694b7e0000000012023f13\image_05.webp,annotated,use,multi_panel_outfit,none,full_body,medium,5,clear,0.8,0.9
GRP-XHS-68694b7e0000000012023f13-06,68694b7e0000000012023f13,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68694b7e0000000012023f13\image_06.webp,annotated,use,multi_panel_outfit,none,full_body,medium,2,clear,0.95,0.9
GRP-XHS-69e5fad4000000001f004b26-01,69e5fad4000000001f004b26,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e5fad4000000001f004b26\image_01.webp,annotated,review,multi_panel_outfit,none,multiple,high,6,clear,0.4,0.7
GRP-XHS-6a0f0ad9000000003701c81e-01,6a0f0ad9000000003701c81e,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0f0ad9000000003701c81e\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.9,0.95
GRP-XHS-6a01aea70000000007021ee1-01,6a01aea70000000007021ee1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a01aea70000000007021ee1\image_01.webp,annotated,use,full_body_outfit,none,full_body,medium,1,clear,0.9,0.95
GRP-XHS-69b6b7dc000000002800a698-01,69b6b7dc000000002800a698,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69b6b7dc000000002800a698\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.95
GRP-XHS-69b6b7dc000000002800a698-02,69b6b7dc000000002800a698,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69b6b7dc000000002800a698\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69b6b7dc000000002800a698-03,69b6b7dc000000002800a698,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69b6b7dc000000002800a698\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.95
GRP-XHS-69b6b7dc000000002800a698-04,69b6b7dc000000002800a698,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69b6b7dc000000002800a698\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69b6b7dc000000002800a698-05,69b6b7dc000000002800a698,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69b6b7dc000000002800a698\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-68cab82e000000000e033c94-01,68cab82e000000000e033c94,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68cab82e000000000e033c94\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.2,0.95
GRP-XHS-68cab82e000000000e033c94-02,68cab82e000000000e033c94,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68cab82e000000000e033c94\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.2,0.9
GRP-XHS-6a08700700000000070298e2-01,6a08700700000000070298e2,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a08700700000000070298e2\image_01.webp,annotated,reject,product_marketing,product_only,none,low,0,none,0.0,0.95
GRP-XHS-6a08700700000000070298e2-02,6a08700700000000070298e2,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a08700700000000070298e2\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.8
GRP-XHS-6a0d7a39000000000702b101-01,6a0d7a39000000000702b101,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d7a39000000000702b101\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-6a0d7a39000000000702b101-02,6a0d7a39000000000702b101,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d7a39000000000702b101\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0d7a39000000000702b101-03,6a0d7a39000000000702b101,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d7a39000000000702b101\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-6a0d7a39000000000702b101-04,6a0d7a39000000000702b101,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d7a39000000000702b101\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0d7a39000000000702b101-05,6a0d7a39000000000702b101,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d7a39000000000702b101\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-6a0d7a39000000000702b101-07,6a0d7a39000000000702b101,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d7a39000000000702b101\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a0d7a39000000000702b101-08,6a0d7a39000000000702b101,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d7a39000000000702b101\image_08.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.6,0.8
GRP-XHS-6a0d7a39000000000702b101-09,6a0d7a39000000000702b101,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d7a39000000000702b101\image_09.webp,annotated,use,detail_closeup,none,lower_body,none,1,clear,0.6,0.9
GRP-XHS-6a0fd65e0000000007010d85-01,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a0fd65e0000000007010d85-02,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-6a0fd65e0000000007010d85-03,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.4,0.9
GRP-XHS-6a0fd65e0000000007010d85-04,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_04.webp,annotated,use,full_body_outfit,none,full_body,low,2,clear,0.6,0.85
GRP-XHS-6a0fd65e0000000007010d85-05,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,2,clear,0.4,0.9
GRP-XHS-6a0fd65e0000000007010d85-06,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.85
GRP-XHS-6a0fd65e0000000007010d85-07,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_07.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.3,0.8
GRP-XHS-6a0fd65e0000000007010d85-08,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_08.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.3,0.9
GRP-XHS-6a0fd65e0000000007010d85-09,6a0fd65e0000000007010d85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0fd65e0000000007010d85\image_09.webp,annotated,reject,unrelated,no_visible_outfit,none,medium,0,none,0.0,0.95
GRP-XHS-69e7248f000000002102dd79-01,69e7248f000000002102dd79,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e7248f000000002102dd79\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-69e7248f000000002102dd79-02,69e7248f000000002102dd79,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e7248f000000002102dd79\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.65,0.9
GRP-XHS-69e7248f000000002102dd79-03,69e7248f000000002102dd79,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e7248f000000002102dd79\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.4,0.9
GRP-XHS-69e7248f000000002102dd79-04,69e7248f000000002102dd79,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e7248f000000002102dd79\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69e7248f000000002102dd79-05,69e7248f000000002102dd79,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e7248f000000002102dd79\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-69e7248f000000002102dd79-06,69e7248f000000002102dd79,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e7248f000000002102dd79\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.6,0.9
GRP-XHS-6a0be8fa000000000702cc93-01,6a0be8fa000000000702cc93,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0be8fa000000000702cc93\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.8,0.95
GRP-XHS-6a0be8fa000000000702cc93-02,6a0be8fa000000000702cc93,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0be8fa000000000702cc93\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-6a0be8fa000000000702cc93-04,6a0be8fa000000000702cc93,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0be8fa000000000702cc93\image_04.webp,annotated,reject,landscape,pure_landscape,partial_detail,none,0,small,0.0,0.9
GRP-XHS-6a0be8fa000000000702cc93-05,6a0be8fa000000000702cc93,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0be8fa000000000702cc93\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-6a0be8fa000000000702cc93-07,6a0be8fa000000000702cc93,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0be8fa000000000702cc93\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,3,clear,0.7,0.9
GRP-XHS-6870eeb30000000010025b35-01,6870eeb30000000010025b35,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6870eeb30000000010025b35\image_01.webp,annotated,use,full_body_outfit,none,full_body,medium,2,clear,0.75,0.9
GRP-XHS-6870eeb30000000010025b35-02,6870eeb30000000010025b35,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6870eeb30000000010025b35\image_02.webp,annotated,use,full_body_outfit,none,full_body,medium,1,clear,0.3,0.85
GRP-XHS-6870eeb30000000010025b35-03,6870eeb30000000010025b35,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6870eeb30000000010025b35\image_03.webp,annotated,use,full_body_outfit,none,full_body,medium,1,clear,0.75,0.9
GRP-XHS-6870eeb30000000010025b35-04,6870eeb30000000010025b35,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6870eeb30000000010025b35\image_04.webp,annotated,use,full_body_outfit,none,full_body,medium,2,clear,0.85,0.9
GRP-XHS-6870eeb30000000010025b35-05,6870eeb30000000010025b35,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6870eeb30000000010025b35\image_05.webp,annotated,use,full_body_outfit,none,full_body,medium,1,clear,0.4,0.9
GRP-XHS-6a0429160000000036018955-01,6a0429160000000036018955,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0429160000000036018955\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.6,0.85
GRP-XHS-6a104309000000000803ebe0-01,6a104309000000000803ebe0,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a104309000000000803ebe0\image_01.webp,annotated,reject,product_marketing,product_only,none,high,0,clear,0.0,0.95
GRP-XHS-68f6083c000000000703242f-01,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-68f6083c000000000703242f-02,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_02.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.8,0.95
GRP-XHS-68f6083c000000000703242f-03,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-68f6083c000000000703242f-04,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-68f6083c000000000703242f-05,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_05.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.8,0.9
GRP-XHS-68f6083c000000000703242f-06,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_06.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.75,0.95
GRP-XHS-68f6083c000000000703242f-07,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_07.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.95
GRP-XHS-68f6083c000000000703242f-08,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-68f6083c000000000703242f-09,68f6083c000000000703242f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68f6083c000000000703242f\image_09.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.95
GRP-XHS-69d11b3100000000220032d6-01,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.2,0.9
GRP-XHS-69d11b3100000000220032d6-02,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_02.webp,annotated,reject,half_body_outfit,no_visible_outfit,upper_body,none,1,clear,0.1,0.8
GRP-XHS-69d11b3100000000220032d6-03,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_03.webp,annotated,reject,half_body_outfit,no_visible_outfit,upper_body,none,1,clear,0.0,0.9
GRP-XHS-69d11b3100000000220032d6-04,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_04.webp,annotated,reject,half_body_outfit,no_visible_outfit,upper_body,none,1,clear,0.0,0.8
GRP-XHS-69d11b3100000000220032d6-05,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_05.webp,annotated,reject,unrelated,no_visible_outfit,none,none,0,partial,0.0,0.95
GRP-XHS-69d11b3100000000220032d6-06,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_06.webp,annotated,reject,unrelated,no_visible_outfit,none,low,0,clear,0.0,0.9
GRP-XHS-69d11b3100000000220032d6-07,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_07.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.2,0.8
GRP-XHS-69d11b3100000000220032d6-08,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_08.webp,annotated,reject,half_body_outfit,no_visible_outfit,upper_body,none,1,clear,0.1,0.8
GRP-XHS-69d11b3100000000220032d6-09,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_09.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.2,0.8
GRP-XHS-69d11b3100000000220032d6-10,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_10.webp,annotated,reject,detail_closeup,product_only,partial_detail,none,1,clear,0.1,0.95
GRP-XHS-69d11b3100000000220032d6-11,69d11b3100000000220032d6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d11b3100000000220032d6\image_11.webp,annotated,reject,unrelated,no_visible_outfit,none,none,0,clear,0.0,0.95
GRP-XHS-6a0d2a7e00000000060310e8-01,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.4,0.9
GRP-XHS-6a0d2a7e00000000060310e8-02,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.2,0.95
GRP-XHS-6a0d2a7e00000000060310e8-03,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-6a0d2a7e00000000060310e8-04,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.65,0.9
GRP-XHS-6a0d2a7e00000000060310e8-05,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.4,0.9
GRP-XHS-6a0d2a7e00000000060310e8-06,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-6a0d2a7e00000000060310e8-07,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-6a0d2a7e00000000060310e8-08,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.6,0.9
GRP-XHS-6a0d2a7e00000000060310e8-09,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_09.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a0d2a7e00000000060310e8-10,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_10.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.65,0.9
GRP-XHS-6a0ed2bb000000000803cd34-01,6a0ed2bb000000000803cd34,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed2bb000000000803cd34\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.6,0.9
GRP-XHS-6a0ed2bb000000000803cd34-02,6a0ed2bb000000000803cd34,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed2bb000000000803cd34\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0ed2bb000000000803cd34-03,6a0ed2bb000000000803cd34,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed2bb000000000803cd34\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-6a0ed2bb000000000803cd34-04,6a0ed2bb000000000803cd34,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed2bb000000000803cd34\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-6a0ed2bb000000000803cd34-05,6a0ed2bb000000000803cd34,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed2bb000000000803cd34\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-6a0ed2bb000000000803cd34-07,6a0ed2bb000000000803cd34,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed2bb000000000803cd34\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0ed2bb000000000803cd34-08,6a0ed2bb000000000803cd34,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed2bb000000000803cd34\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-6a0d34f40000000007022e4b-01,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.3,0.9
GRP-XHS-6a0d34f40000000007022e4b-03,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_03.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.95
GRP-XHS-6a0d34f40000000007022e4b-04,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_04.webp,annotated,reject,landscape,pure_landscape,none,none,0,none,0.0,1.0
GRP-XHS-6a0d34f40000000007022e4b-05,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a0d34f40000000007022e4b-06,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_06.webp,annotated,reject,landscape,pure_landscape,none,none,0,none,0.0,1.0
GRP-XHS-6a0d34f40000000007022e4b-07,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_07.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.4,0.9
GRP-XHS-6a0d34f40000000007022e4b-08,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_08.webp,annotated,use,multi_panel_outfit,none,full_body,low,1,clear,0.3,0.8
GRP-XHS-6a03b44f000000003701e815-01,6a03b44f000000003701e815,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03b44f000000003701e815\image_01.webp,annotated,reject,text_screenshot,text_dominant,none,high,0,none,0.0,1.0
GRP-XHS-69f08beb0000000035022b23-01,69f08beb0000000035022b23,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f08beb0000000035022b23\image_01.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.95
GRP-XHS-6a0a56280000000008001c9d-01,6a0a56280000000008001c9d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0a56280000000008001c9d\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.95
